,property_type,operation_type,created_on,lat,lon,l2,bathrooms,price,surface,rooms_bedrooms,month,year
6582,Apartamento,Venta,2020-10-07,4.705,-74.031,Cundinamarca,4.0,550000000.0,120.0,3.0,10,2020
6595,Apartamento,Venta,2020-10-07,3.451,-76.532,Valle del Cauca,5.0,850000000.0,,4.0,10,2020
6597,Apartamento,Venta,2020-10-07,3.328,-76.639,Valle del Cauca,5.0,920000000.0,,3.0,10,2020
6599,Apartamento,Venta,2020-10-07,6.2098586,-75.5623781,Antioquia,5.0,950000000.0,,3.0,10,2020
6600,Apartamento,Venta,2020-10-07,6.192684,-75.560612,Antioquia,5.0,1350000000.0,,3.0,10,2020
6613,Apartamento,Venta,2020-10-07,6.196351,-75.5677147,Antioquia,5.0,735000000.0,,3.0,10,2020
6746,Apartamento,Venta,2020-11-28,7.123,-73.116,Santander,2.0,230000000.0,83.0,3.0,11,2020
6748,Apartamento,Venta,2020-11-28,11.0064859,-74.823777,Atlántico,2.0,180000000.0,,1.0,11,2020
6750,Apartamento,Venta,2020-11-28,11.0064859,-74.823777,Atlántico,2.0,180000000.0,,1.0,11,2020
6950,Casa,Venta,2020-11-28,10.953,-74.803,Atlántico,1.0,310000000.0,190.0,4.0,11,2020
6953,Casa,Venta,2020-11-28,6.559,-75.828,Antioquia,1.0,520000000.0,211.0,2.0,11,2020
7061,Apartamento,Venta,2020-11-28,5.059,-75.479,Caldas,1.0,130000000.0,46.0,3.0,11,2020
7149,Casa,Venta,2020-11-28,7.912,-72.473,Norte de Santander,2.0,187000000.0,108.0,3.0,11,2020
7154,Casa,Venta,2020-11-28,3.421,-76.526,Valle del Cauca,2.0,250000000.0,120.0,3.0,11,2020
7222,Apartamento,Venta,2020-11-28,3.394,-76.556,Valle del Cauca,2.0,340000000.0,84.0,3.0,11,2020
7258,Apartamento,Venta,2020-11-28,4.853,-74.051,Cundinamarca,2.0,220000000.0,57.0,3.0,11,2020
7268,Apartamento,Venta,2020-11-28,6.176,-75.607,Antioquia,2.0,270000000.0,64.0,2.0,11,2020
7272,Apartamento,Venta,2020-11-28,4.7335375,-74.2624115,Cundinamarca,2.0,150000000.0,,3.0,11,2020
7283,Apartamento,Venta,2020-11-28,4.4465223,-75.2081846,Tolima,2.0,145000000.0,,3.0,11,2020
7298,Apartamento,Venta,2020-11-28,4.791,-75.697,Risaralda,2.0,390000000.0,98.0,2.0,11,2020
7313,Apartamento,Venta,2020-11-28,4.301,-74.81,Cundinamarca,2.0,130000000.0,42.0,3.0,11,2020
7328,Apartamento,Venta,2020-11-28,10.37824,-75.4778021,Bolívar,2.0,140000000.0,,3.0,11,2020
7545,Apartamento,Venta,2020-11-28,6.347,-75.504,Antioquia,2.0,245000000.0,75.0,3.0,11,2020
7547,Apartamento,Venta,2020-11-28,6.347,-75.504,Antioquia,2.0,189260000.0,56.0,2.0,11,2020
7598,Apartamento,Venta,2020-11-28,10.989,-74.954,Atlántico,2.0,160000000.0,150.0,3.0,11,2020
7608,Casa,Venta,2020-11-28,4.7335375,-74.2624115,Cundinamarca,3.0,280000000.0,,7.0,11,2020
7623,Casa,Venta,2020-11-28,3.258,-76.554,Valle del Cauca,3.0,370000000.0,215.0,2.0,11,2020
7662,Apartamento,Venta,2020-11-28,7.91,-72.474,Norte de Santander,3.0,160000000.0,80.0,3.0,11,2020
7664,Apartamento,Venta,2020-11-28,3.405,-76.542,Valle del Cauca,3.0,270000000.0,130.0,4.0,11,2020
7666,Apartamento,Venta,2020-11-28,3.405,-76.537,Valle del Cauca,3.0,250000000.0,85.0,4.0,11,2020
7729,Apartamento,Venta,2020-11-28,11.014,-74.82,Atlántico,3.0,950000000.0,192.0,3.0,11,2020
7734,Casa,Venta,2020-11-28,7.918,-72.496,Norte de Santander,4.0,260000000.0,170.0,5.0,11,2020
7735,Casa,Venta,2020-11-28,3.43,-76.532,Valle del Cauca,4.0,460000000.0,254.0,5.0,11,2020
7736,Casa,Venta,2020-11-28,3.39,-76.535,Valle del Cauca,4.0,405000000.0,100.0,4.0,11,2020
7739,Casa,Venta,2020-11-28,4.446,-75.186,Tolima,4.0,385000000.0,,4.0,11,2020
7766,Apartamento,Venta,2020-11-28,3.454,-76.554,Valle del Cauca,4.0,1400000000.0,286.0,3.0,11,2020
7817,Casa,Venta,2020-11-28,11.206,-74.226,Magdalena,5.0,800000000.0,71.0,5.0,11,2020
7871,Apartamento,Venta,2020-11-28,3.371,-76.519,Valle del Cauca,2.0,220000000.0,72.0,3.0,11,2020
7888,Apartamento,Venta,2020-11-28,6.236,-75.583,Antioquia,2.0,183830000.0,55.0,2.0,11,2020
7890,Apartamento,Venta,2020-11-28,6.236,-75.585,Antioquia,2.0,175730000.0,52.0,2.0,11,2020
7892,Apartamento,Venta,2020-11-28,6.216,-75.6,Antioquia,2.0,260000000.0,60.0,3.0,11,2020
7942,Apartamento,Venta,2020-11-28,6.2144045,-75.5569141,Antioquia,2.0,470000000.0,,3.0,11,2020
7943,Apartamento,Venta,2020-11-28,6.2144045,-75.5569141,Antioquia,2.0,430000000.0,,2.0,11,2020
7944,Apartamento,Venta,2020-11-28,6.189,-75.581,Antioquia,2.0,305000000.0,62.0,2.0,11,2020
7945,Apartamento,Venta,2020-11-28,6.193,-75.562,Antioquia,4.0,960000000.0,156.0,3.0,11,2020
7959,Apartamento,Venta,2020-11-28,4.700179,-74.031831,Cundinamarca,1.0,300000000.0,,2.0,11,2020
7962,Casa,Venta,2020-11-28,4.691,-74.033,Cundinamarca,2.0,1200000000.0,140.0,2.0,11,2020
7963,Casa,Venta,2020-11-28,4.691,-74.033,Cundinamarca,2.0,1200000000.0,140.0,2.0,11,2020
7964,Apartamento,Venta,2020-11-28,4.716,-74.031,Cundinamarca,2.0,280000000.0,67.0,3.0,11,2020
7966,Apartamento,Venta,2020-11-28,4.704,-74.043,Cundinamarca,2.0,450000000.0,76.0,1.0,11,2020
7971,Apartamento,Venta,2020-11-28,4.692,-74.035,Cundinamarca,2.0,800000000.0,150.0,3.0,11,2020
7978,Apartamento,Venta,2020-11-28,4.7188688,-74.0375044,Cundinamarca,2.0,390000000.0,,2.0,11,2020
7981,Apartamento,Venta,2020-11-28,4.711,-74.026,Cundinamarca,2.0,480000000.0,78.0,1.0,11,2020
7982,Apartamento,Venta,2020-11-28,4.7432758,-74.0393301,Cundinamarca,2.0,200000000.0,,3.0,11,2020
7983,Apartamento,Venta,2020-11-28,4.728,-74.028,Cundinamarca,3.0,387000000.0,87.0,2.0,11,2020
7985,Apartamento,Venta,2020-11-28,4.731,-74.031,Cundinamarca,3.0,490000000.0,109.0,3.0,11,2020
7987,Apartamento,Venta,2020-11-28,4.72,-74.028,Cundinamarca,3.0,340000000.0,98.0,3.0,11,2020
7994,Apartamento,Venta,2020-11-28,4.698,-74.051,Cundinamarca,3.0,800000000.0,110.0,3.0,11,2020
7995,Apartamento,Venta,2020-11-28,4.718,-74.034,Cundinamarca,3.0,410000000.0,70.0,2.0,11,2020
7998,Apartamento,Venta,2020-11-28,4.721,-74.026,Cundinamarca,4.0,1750000000.0,221.0,3.0,11,2020
7999,Apartamento,Venta,2020-11-28,4.718,-74.034,Cundinamarca,4.0,620000000.0,108.0,3.0,11,2020
8001,Apartamento,Venta,2020-11-28,4.721,-74.026,Cundinamarca,4.0,1750000000.0,221.0,3.0,11,2020
8003,Apartamento,Venta,2020-11-28,4.689,-74.043,Cundinamarca,4.0,1900000000.0,283.0,3.0,11,2020
8005,Casa,Venta,2020-11-28,4.689,-74.042,Cundinamarca,5.0,1420000000.0,256.0,4.0,11,2020
8046,Apartamento,Venta,2020-11-28,4.653,-74.063,Cundinamarca,1.0,320000000.0,56.0,1.0,11,2020
8047,Apartamento,Venta,2020-11-28,4.661,-74.054,Cundinamarca,1.0,480000000.0,72.0,2.0,11,2020
8052,Apartamento,Venta,2020-11-28,4.661,-74.054,Cundinamarca,1.0,450000000.0,67.0,2.0,11,2020
8058,Apartamento,Venta,2020-11-28,4.643,-74.058,Cundinamarca,2.0,600000000.0,75.0,1.0,11,2020
8059,Apartamento,Venta,2020-11-28,4.673,-74.058,Cundinamarca,2.0,800000000.0,139.0,3.0,11,2020
8066,Apartamento,Venta,2020-11-28,4.642,-74.057,Cundinamarca,2.0,285000000.0,41.0,1.0,11,2020
8067,Apartamento,Venta,2020-11-28,4.637,-74.064,Cundinamarca,2.0,380000000.0,83.0,3.0,11,2020
8069,Apartamento,Venta,2020-11-28,4.646,-74.065,Cundinamarca,2.0,325000000.0,46.0,1.0,11,2020
8090,Apartamento,Venta,2020-11-28,4.659,-74.048,Cundinamarca,3.0,870000000.0,133.0,2.0,11,2020
8091,Apartamento,Venta,2020-11-28,4.658,-74.048,Cundinamarca,3.0,760000000.0,124.0,3.0,11,2020
8093,Apartamento,Venta,2020-11-28,4.675,-74.045,Cundinamarca,3.0,1980000000.0,281.0,3.0,11,2020
8095,Apartamento,Venta,2020-11-28,4.679,-74.056,Cundinamarca,3.0,810000000.0,118.0,2.0,11,2020
8096,Apartamento,Venta,2020-11-28,4.666,-74.045,Cundinamarca,3.0,930000000.0,130.0,3.0,11,2020
8097,Casa,Venta,2020-11-28,4.6793933,-74.0505305,Cundinamarca,4.0,1150000000.0,,5.0,11,2020
8102,Apartamento,Venta,2020-11-28,4.677,-74.043,Cundinamarca,4.0,1800000000.0,220.0,3.0,11,2020
8103,Apartamento,Venta,2020-11-28,4.657,-74.05,Cundinamarca,4.0,1390000000.0,228.0,3.0,11,2020
8106,Apartamento,Venta,2020-11-28,4.67,-74.045,Cundinamarca,5.0,1300000000.0,315.0,5.0,11,2020
8135,Casa,Venta,2020-11-28,4.68,-74.11,Cundinamarca,3.0,750000000.0,262.0,6.0,11,2020
8163,Casa,Venta,2020-11-28,4.745,-74.064,Cundinamarca,3.0,349000000.0,90.0,4.0,11,2020
8165,Apartamento,Venta,2020-11-28,4.724,-74.062,Cundinamarca,3.0,450000000.0,118.0,3.0,11,2020
8167,Apartamento,Venta,2020-11-28,4.705,-74.069,Cundinamarca,3.0,530000000.0,107.0,3.0,11,2020
8168,Apartamento,Venta,2020-11-28,4.695,-74.066,Cundinamarca,3.0,550000000.0,140.0,3.0,11,2020
8169,Apartamento,Venta,2020-11-28,4.721,-74.072,Cundinamarca,3.0,1350000000.0,210.0,3.0,11,2020
8170,Apartamento,Venta,2020-11-28,4.724,-74.062,Cundinamarca,3.0,450000000.0,118.0,3.0,11,2020
8171,Casa,Venta,2020-11-28,4.702,-74.06,Cundinamarca,4.0,950000000.0,322.0,4.0,11,2020
8174,Casa,Venta,2020-11-28,4.727,-74.066,Cundinamarca,5.0,920000000.0,202.0,3.0,11,2020
8175,Casa,Venta,2020-11-28,4.699,-74.059,Cundinamarca,5.0,1100000000.0,320.0,4.0,11,2020
8187,Apartamento,Venta,2020-11-28,4.6484135486,-74.1688457524,Cundinamarca,1.0,129000000.0,,3.0,11,2020
8189,Apartamento,Venta,2020-11-28,4.6356904249,-74.1501490907,Cundinamarca,1.0,166000000.0,,3.0,11,2020
8192,Casa,Venta,2020-11-28,4.6394302595,-74.1519773,Cundinamarca,2.0,220500000.0,,3.0,11,2020
8202,Apartamento,Venta,2020-11-28,4.6385447027,-74.1530797345,Cundinamarca,2.0,239000000.0,,3.0,11,2020
8207,Apartamento,Venta,2020-11-28,4.647,-74.167,Cundinamarca,2.0,119500000.0,57.0,3.0,11,2020
8208,Apartamento,Venta,2020-11-28,4.644,-74.127,Cundinamarca,2.0,240000000.0,58.0,3.0,11,2020
8210,Apartamento,Venta,2020-11-28,4.6436147832,-74.1262902571,Cundinamarca,2.0,296500000.0,,3.0,11,2020
8212,Apartamento,Venta,2020-11-28,4.6427495,-74.1343914,Cundinamarca,2.0,260000000.0,,3.0,11,2020
8233,Casa,Venta,2021-06-03,3.403,-76.517,Valle del Cauca,2.0,250000000.0,,7.0,6,2021
8235,Casa,Venta,2021-06-03,4.681,-74.06,Cundinamarca,5.0,1500000000.0,,7.0,6,2021
8236,Casa,Venta,2021-06-03,4.6041298,-74.1098796,Cundinamarca,5.0,1000000000.0,,8.0,6,2021
8503,Apartamento,Venta,2021-06-03,6.060032,-75.501906,Antioquia,1.0,189000000.0,,1.0,6,2021
8504,Apartamento,Venta,2021-06-03,6.060032,-75.501906,Antioquia,1.0,189000000.0,,1.0,6,2021
8508,Apartamento,Venta,2021-06-03,4.863,-74.049,Cundinamarca,1.0,210000000.0,,1.0,6,2021
8509,Apartamento,Venta,2021-06-03,4.863,-74.049,Cundinamarca,1.0,210000000.0,,1.0,6,2021
8516,Apartamento,Venta,2021-06-03,4.4449973697,-75.1909017563,Tolima,1.0,180000000.0,,1.0,6,2021
8533,Apartamento,Venta,2021-06-03,5.026,-74.03,Cundinamarca,1.0,240000000.0,,1.0,6,2021
8544,Apartamento,Venta,2021-06-03,4.653,-74.063,Cundinamarca,1.0,295000000.0,,1.0,6,2021
8545,Apartamento,Venta,2021-06-03,4.6808455,-74.0446483,Cundinamarca,1.0,315000000.0,,1.0,6,2021
8546,Apartamento,Venta,2021-06-03,4.688,-74.064,Cundinamarca,1.0,320000000.0,,1.0,6,2021
8556,Apartamento,Venta,2021-06-03,7.1304014326,-73.111919619,Santander,1.0,150000000.0,,1.0,6,2021
8557,Apartamento,Venta,2021-06-03,7.1365536,-73.1165246,Santander,1.0,120000000.0,,1.0,6,2021
8563,Apartamento,Venta,2021-06-03,4.318,-74.807,Cundinamarca,2.0,185000000.0,,1.0,6,2021
8565,Apartamento,Venta,2021-06-03,3.451,-76.552,Valle del Cauca,2.0,338000000.0,,1.0,6,2021
8566,Apartamento,Venta,2021-06-03,6.337,-75.55,Antioquia,2.0,186000000.0,,1.0,6,2021
8568,Apartamento,Venta,2021-06-03,4.867,-74.048,Cundinamarca,2.0,240000000.0,,1.0,6,2021
8569,Apartamento,Venta,2021-06-03,4.8042017,-75.6902819,Risaralda,2.0,186000000.0,,1.0,6,2021
8573,Apartamento,Venta,2021-06-03,4.719,-74.035,Cundinamarca,2.0,295000000.0,,1.0,6,2021
8574,Apartamento,Venta,2021-06-03,4.678,-74.052,Cundinamarca,2.0,700000000.0,,1.0,6,2021
8575,Apartamento,Venta,2021-06-03,4.7013365716,-74.0469450194,Cundinamarca,2.0,385000000.0,,1.0,6,2021
8576,Apartamento,Venta,2021-06-03,4.6905083,-74.0619294,Cundinamarca,2.0,350000000.0,,1.0,6,2021
8577,Apartamento,Venta,2021-06-03,4.646,-74.063,Cundinamarca,2.0,349000000.0,,1.0,6,2021
8580,Apartamento,Venta,2021-06-03,4.701,-74.03,Cundinamarca,2.0,380000000.0,,1.0,6,2021
8582,Apartamento,Venta,2021-06-03,4.646,-74.054,Cundinamarca,2.0,570000000.0,,1.0,6,2021
8588,Apartamento,Venta,2021-06-03,4.723,-74.033,Cundinamarca,2.0,360000000.0,,1.0,6,2021
8703,Apartamento,Venta,2021-06-03,4.6468745,-74.1433445,Cundinamarca,1.0,198000000.0,,2.0,6,2021
8707,Apartamento,Venta,2021-06-03,4.63,-74.063,Cundinamarca,1.0,310000000.0,,2.0,6,2021
8708,Apartamento,Venta,2021-06-03,4.602,-74.134,Cundinamarca,1.0,164500000.0,,2.0,6,2021
8709,Apartamento,Venta,2021-06-03,4.678,-74.102,Cundinamarca,1.0,240000000.0,,2.0,6,2021
8714,Apartamento,Venta,2021-06-03,7.122,-73.119,Santander,1.0,200000000.0,,2.0,6,2021
8718,Casa,Venta,2021-06-03,4.646,-74.478,Cundinamarca,2.0,800000000.0,,2.0,6,2021
8720,Casa,Venta,2021-06-03,4.1376547453,-73.5900095209,Meta,2.0,138000000.0,,2.0,6,2021
8721,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,185000000.0,,2.0,6,2021
8722,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,155000000.0,,2.0,6,2021
8723,Apartamento,Venta,2021-06-03,4.757,-74.463,Cundinamarca,2.0,165000000.0,,2.0,6,2021
8725,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,145000000.0,,2.0,6,2021
8726,Apartamento,Venta,2021-06-03,4.757,-74.463,Cundinamarca,2.0,165000000.0,,2.0,6,2021
8727,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,160000000.0,,2.0,6,2021
8728,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,155000000.0,,2.0,6,2021
8730,Apartamento,Venta,2021-06-03,4.279,-74.765,Cundinamarca,2.0,170000000.0,,2.0,6,2021
8731,Apartamento,Venta,2021-06-03,6.126,-75.388,Antioquia,2.0,285000000.0,,2.0,6,2021
8732,Apartamento,Venta,2021-06-03,3.371,-76.517,Valle del Cauca,2.0,178000000.0,,2.0,6,2021
8734,Apartamento,Venta,2021-06-03,3.4767223,-76.5213648,Valle del Cauca,2.0,180000000.0,,2.0,6,2021
8735,Apartamento,Venta,2021-06-03,3.371,-76.517,Valle del Cauca,2.0,178000000.0,,2.0,6,2021
8737,Apartamento,Venta,2021-06-03,3.382,-76.519,Valle del Cauca,2.0,170000000.0,,2.0,6,2021
8740,Apartamento,Venta,2021-06-03,3.382,-76.519,Valle del Cauca,2.0,170000000.0,,2.0,6,2021
8748,Apartamento,Venta,2021-06-03,4.857,-74.054,Cundinamarca,2.0,225000000.0,,2.0,6,2021
8749,Apartamento,Venta,2021-06-03,4.857,-74.054,Cundinamarca,2.0,210000000.0,,2.0,6,2021
8750,Apartamento,Venta,2021-06-03,4.878,-74.043,Cundinamarca,2.0,155000000.0,,2.0,6,2021
8751,Apartamento,Venta,2021-06-03,4.877,-74.04,Cundinamarca,2.0,170000000.0,,2.0,6,2021
8752,Apartamento,Venta,2021-06-03,4.878,-74.043,Cundinamarca,2.0,190000000.0,,2.0,6,2021
8753,Apartamento,Venta,2021-06-03,4.877,-74.04,Cundinamarca,2.0,170000000.0,,2.0,6,2021
8755,Apartamento,Venta,2021-06-03,4.857,-74.054,Cundinamarca,2.0,188000000.0,,2.0,6,2021
8757,Apartamento,Venta,2021-06-03,4.857,-74.054,Cundinamarca,2.0,185000000.0,,2.0,6,2021
8758,Apartamento,Venta,2021-06-03,4.864,-74.048,Cundinamarca,2.0,270000000.0,,2.0,6,2021
8759,Apartamento,Venta,2021-06-03,4.7143288,-74.21073,Cundinamarca,2.0,212000000.0,,2.0,6,2021
8771,Apartamento,Venta,2021-06-03,4.928,-74.023,Cundinamarca,2.0,197000000.0,,2.0,6,2021
8773,Apartamento,Venta,2021-06-03,4.923,-74.012,Cundinamarca,2.0,199000000.0,,2.0,6,2021
8774,Apartamento,Venta,2021-06-03,4.896,-74.029,Cundinamarca,2.0,350000000.0,,2.0,6,2021
8775,Apartamento,Venta,2021-06-03,4.92,-74.024,Cundinamarca,2.0,225000000.0,,2.0,6,2021
8776,Apartamento,Venta,2021-06-03,4.911,-74.026,Cundinamarca,2.0,270000000.0,,2.0,6,2021
8777,Apartamento,Venta,2021-06-03,4.912,-74.027,Cundinamarca,2.0,293746910.0,,2.0,6,2021
8779,Apartamento,Venta,2021-06-03,4.4066144073,-75.167667357,Tolima,2.0,193000000.0,,2.0,6,2021
8780,Apartamento,Venta,2021-06-03,9.403439,-75.6800867,Sucre,2.0,300000000.0,,2.0,6,2021
8787,Apartamento,Venta,2021-06-03,6.1522896,-75.6113022,Antioquia,2.0,265000000.0,,2.0,6,2021
8803,Apartamento,Venta,2021-06-03,4.965,-73.912,Cundinamarca,2.0,125000000.0,,2.0,6,2021
8804,Apartamento,Venta,2021-06-03,4.623,-74.074,Cundinamarca,2.0,570000000.0,,2.0,6,2021
8805,Apartamento,Venta,2021-06-03,4.716,-74.034,Cundinamarca,2.0,510000000.0,,2.0,6,2021
8806,Apartamento,Venta,2021-06-03,4.709,-74.03,Cundinamarca,2.0,310000000.0,,2.0,6,2021
8807,Apartamento,Venta,2021-06-03,4.752,-74.097,Cundinamarca,2.0,275000000.0,,2.0,6,2021
8809,Apartamento,Venta,2021-06-03,4.695,-74.04,Cundinamarca,2.0,410000000.0,,2.0,6,2021
8810,Apartamento,Venta,2021-06-03,4.678,-74.058,Cundinamarca,2.0,850000000.0,,2.0,6,2021
8811,Apartamento,Venta,2021-06-03,4.719,-74.042,Cundinamarca,2.0,340000000.0,,2.0,6,2021
8815,Apartamento,Venta,2021-06-03,4.663,-74.047,Cundinamarca,2.0,1100000000.0,,2.0,6,2021
8817,Apartamento,Venta,2021-06-03,4.655,-74.055,Cundinamarca,2.0,1200000000.0,,2.0,6,2021
8818,Apartamento,Venta,2021-06-03,4.692,-74.059,Cundinamarca,2.0,745500000.0,,2.0,6,2021
8821,Apartamento,Venta,2021-06-03,4.712,-74.047,Cundinamarca,2.0,390000000.0,,2.0,6,2021
8822,Apartamento,Venta,2021-06-03,4.681,-74.053,Cundinamarca,2.0,725000000.0,,2.0,6,2021
8823,Apartamento,Venta,2021-06-03,4.702,-74.051,Cundinamarca,2.0,570000000.0,,2.0,6,2021
8831,Apartamento,Venta,2021-06-03,4.7251635,-74.0390547,Cundinamarca,2.0,295000000.0,,2.0,6,2021
8834,Apartamento,Venta,2021-06-03,4.709,-74.049,Cundinamarca,2.0,450000000.0,,2.0,6,2021
8835,Apartamento,Venta,2021-06-03,4.7351396,-74.0836641,Cundinamarca,2.0,160000000.0,,2.0,6,2021
8837,Apartamento,Venta,2021-06-03,4.693,-74.062,Cundinamarca,2.0,550000000.0,,2.0,6,2021
8841,Apartamento,Venta,2021-06-03,4.689,-74.042,Cundinamarca,2.0,380000000.0,,2.0,6,2021
8842,Apartamento,Venta,2021-06-03,4.68,-74.04,Cundinamarca,2.0,385000000.0,,2.0,6,2021
8843,Apartamento,Venta,2021-06-03,4.699,-74.04,Cundinamarca,2.0,420000000.0,,2.0,6,2021
8844,Apartamento,Venta,2021-06-03,4.674,-74.116,Cundinamarca,2.0,515000000.0,,2.0,6,2021
8845,Apartamento,Venta,2021-06-03,4.6761102,-74.0543387,Cundinamarca,2.0,650000000.0,,2.0,6,2021
8846,Apartamento,Venta,2021-06-03,4.6804709,-74.0447109,Cundinamarca,2.0,400000000.0,,2.0,6,2021
8849,Apartamento,Venta,2021-06-03,4.68022889,-74.0526250244,Cundinamarca,2.0,440000000.0,,2.0,6,2021
8850,Apartamento,Venta,2021-06-03,4.692,-74.053,Cundinamarca,2.0,650000000.0,,2.0,6,2021
8851,Apartamento,Venta,2021-06-03,7.1380324,-73.1272783,Santander,2.0,233508000.0,,2.0,6,2021
8858,Apartamento,Venta,2021-06-03,11.003,-74.822,Atlántico,2.0,260000000.0,,2.0,6,2021
8859,Apartamento,Venta,2021-06-03,11.013,-74.806,Atlántico,2.0,220000000.0,,2.0,6,2021
8860,Apartamento,Venta,2021-06-03,10.989,-74.791,Atlántico,2.0,245000000.0,,2.0,6,2021
8861,Apartamento,Venta,2021-06-03,11.0,-74.823,Atlántico,2.0,280000000.0,,2.0,6,2021
8866,Apartamento,Venta,2021-06-03,10.996,-74.822,Atlántico,2.0,250000000.0,,2.0,6,2021
8871,Apartamento,Venta,2021-06-03,3.469,-76.532,Valle del Cauca,3.0,575000000.0,,2.0,6,2021
8872,Apartamento,Venta,2021-06-03,3.469,-76.532,Valle del Cauca,3.0,575000000.0,,2.0,6,2021
8874,Apartamento,Venta,2021-06-03,4.675,-74.052,Cundinamarca,3.0,850000000.0,,2.0,6,2021
8876,Apartamento,Venta,2021-06-03,4.6905083,-74.0619294,Cundinamarca,3.0,450000000.0,,2.0,6,2021
8877,Apartamento,Venta,2021-06-03,4.6792276,-74.0427245,Cundinamarca,3.0,767000000.0,,2.0,6,2021
8878,Apartamento,Venta,2021-06-03,4.656,-74.049,Cundinamarca,3.0,1150000000.0,,2.0,6,2021
8879,Apartamento,Venta,2021-06-03,4.706,-74.04,Cundinamarca,3.0,975000000.0,,2.0,6,2021
8880,Apartamento,Venta,2021-06-03,4.706,-74.04,Cundinamarca,3.0,975000000.0,,2.0,6,2021
8884,Apartamento,Venta,2021-06-03,4.676,-74.054,Cundinamarca,4.0,760000000.0,,2.0,6,2021
9119,Apartamento,Venta,2021-06-03,6.3124407,-75.5706084,Antioquia,1.0,165000000.0,,3.0,6,2021
9120,Apartamento,Venta,2021-06-03,6.3157308,-75.5607931,Antioquia,1.0,180000000.0,,3.0,6,2021
9121,Apartamento,Venta,2021-06-03,4.731,-74.221,Cundinamarca,1.0,135000000.0,,3.0,6,2021
9127,Apartamento,Venta,2021-06-03,6.3018313,-75.5785588,Antioquia,1.0,165000000.0,,3.0,6,2021
9128,Apartamento,Venta,2021-06-03,6.2833072116,-75.6068811914,Antioquia,1.0,175000000.0,,3.0,6,2021
9132,Apartamento,Venta,2021-06-03,4.759,-74.036,Cundinamarca,1.0,155000000.0,,3.0,6,2021
9141,Casa,Venta,2021-06-03,7.911,-72.473,Norte de Santander,2.0,165000000.0,,3.0,6,2021
9142,Casa,Venta,2021-06-03,7.909,-72.518,Norte de Santander,2.0,420000000.0,,3.0,6,2021
9144,Casa,Venta,2021-06-03,7.895,-72.469,Norte de Santander,2.0,130000000.0,,3.0,6,2021
9145,Casa,Venta,2021-06-03,7.894,-72.476,Norte de Santander,2.0,135000000.0,,3.0,6,2021
9149,Casa,Venta,2021-06-03,4.5804203,-74.1944937,Cundinamarca,2.0,125000000.0,,3.0,6,2021
9151,Casa,Venta,2021-06-03,3.273,-76.535,Valle del Cauca,2.0,510000000.0,,3.0,6,2021
9152,Casa,Venta,2021-06-03,3.273,-76.535,Valle del Cauca,2.0,510000000.0,,3.0,6,2021
9153,Casa,Venta,2021-06-03,4.7157716,-74.2253364,Cundinamarca,2.0,240000000.0,,3.0,6,2021
9154,Casa,Venta,2021-06-03,4.6768286,-74.1521062,Cundinamarca,2.0,186000000.0,,3.0,6,2021
9156,Casa,Venta,2021-06-03,4.705,-74.039,Cundinamarca,2.0,1100000000.0,,3.0,6,2021
9157,Casa,Venta,2021-06-03,4.726,-74.118,Cundinamarca,2.0,339000000.0,,3.0,6,2021
9158,Casa,Venta,2021-06-03,7.087,-73.121,Santander,2.0,320000000.0,,3.0,6,2021
9162,Casa,Venta,2021-06-03,10.991,-74.794,Atlántico,2.0,230000000.0,,3.0,6,2021
9169,Apartamento,Venta,2021-06-03,4.7971199,-75.69065,Risaralda,2.0,270650907.0,,3.0,6,2021
9172,Apartamento,Venta,2021-06-03,5.79,-75.427,Antioquia,2.0,550000000.0,,3.0,6,2021
9173,Apartamento,Venta,2021-06-03,3.4,-76.496,Valle del Cauca,2.0,440000000.0,,3.0,6,2021
9174,Apartamento,Venta,2021-06-03,3.429,-76.551,Valle del Cauca,2.0,410000000.0,,3.0,6,2021
9175,Apartamento,Venta,2021-06-03,3.363,-76.539,Valle del Cauca,2.0,245000000.0,,3.0,6,2021
9177,Apartamento,Venta,2021-06-03,3.37085,-76.52066,Valle del Cauca,2.0,175000000.0,,3.0,6,2021
9180,Apartamento,Venta,2021-06-03,3.3663376,-76.5090133,Valle del Cauca,2.0,175000000.0,,3.0,6,2021
9181,Apartamento,Venta,2021-06-03,3.382,-76.537,Valle del Cauca,2.0,370000000.0,,3.0,6,2021
9182,Apartamento,Venta,2021-06-03,3.49,-76.526,Valle del Cauca,2.0,900000000.0,,3.0,6,2021
9183,Apartamento,Venta,2021-06-03,3.4070093,-76.5553851,Valle del Cauca,2.0,225000000.0,,3.0,6,2021
9184,Apartamento,Venta,2021-06-03,3.399,-76.544,Valle del Cauca,2.0,225000000.0,,3.0,6,2021
9185,Apartamento,Venta,2021-06-03,3.382,-76.537,Valle del Cauca,2.0,370000000.0,,3.0,6,2021
9186,Apartamento,Venta,2021-06-03,3.37085,-76.52066,Valle del Cauca,2.0,290000000.0,,3.0,6,2021
